config_name,a_ttv,p_ttv,e_ttv,count_rate,snr_level,sde,period,depth,epoch,width,num_pts_in_transit,scenario,ttv_params,success,computation_time,lightcurve_creation_time
very_strong_medium,0.02,60,-30.0,372.7593720314938,372,5.35836124420166,2.187830822005312,-0.0003325104480609,0.171900987625122,0.0937641784548759,1242,correct_ettv,"(60, 0.02, -30.0)",True,39.72592067718506,0.0140676498413085
very_strong_medium,0.02,60,-30.0,719.6856730011522,719,5.989682197570801,1.5972444432789463,0.0001902631483972,1.080488920211792,0.1565925925970077,2540,correct_ettv,"(60, 0.02, -30.0)",True,38.94719576835632,0.0133097171783447
very_strong_medium,0.02,60,-30.0,1389.4954943731375,1389,10.793272018432615,3.987678177362252,-0.0003474519180599,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,99.215345621109,0.0067300796508789
very_strong_medium,0.02,60,-30.0,2682.6957952797247,2682,34.36411666870117,3.987678177362252,-0.0004429720283951,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,100.43229842185974,0.009843111038208
very_strong_medium,0.02,60,-30.0,5179.474679231213,5179,47.278587341308594,3.987678177362252,-0.0003868932544719,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,102.004408121109,0.034980297088623
very_strong_medium,0.02,60,-30.0,10000.0,10000,87.95469665527344,3.987678177362252,-0.0003630485152825,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,102.30424404144289,0.02944016456604
very_strong_medium,0.02,60,-30.0,19306.97728883249,19306,135.02272033691406,3.987678177362252,-0.000374473456759,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,122.17282342910768,0.0547583103179931
very_strong_medium,0.02,60,-30.0,37275.93720314938,37275,184.9821014404297,3.987678177362252,-0.0003945099306292,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,121.93737173080444,0.0517768859863281
very_strong_medium,0.02,60,-30.0,71968.56730011514,71968,183.3628692626953,3.987678177362252,-0.0003855940303765,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,116.51064133644104,0.0328743457794189
very_strong_medium,0.02,60,-30.0,138949.5494373136,138949,220.5860595703125,3.987678177362252,-0.0003755966899916,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,117.7732367515564,0.0204455852508544
very_strong_medium,0.02,60,-30.0,268269.57952797273,268269,217.52175903320312,3.987678177362252,-0.0003844389866571,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,68.20094203948975,0.0155384540557861
very_strong_medium,0.02,60,-30.0,517947.4679231202,517947,245.5845184326172,3.987678177362252,-0.0003821281425189,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,70.2096791267395,0.0187900066375732
very_strong_medium,0.02,60,-30.0,1000000.0,1000000,242.57452392578125,3.987678177362252,-0.0003836974792648,0.996919572353363,0.0623074732720851,515,correct_ettv,"(60, 0.02, -30.0)",True,67.87084794044495,0.0275220870971679
very_strong_medium,0.02,60,-30.0,100.0,100,5.312371730804443,62.55986930014732,-0.0029903876129537,14.483765602111816,0.0937460586428642,54,incorrect_ettv,"(60, 0.02, 0.0)",True,39.37611699104309,
very_strong_medium,0.02,60,-30.0,193.06977288832496,193,5.459009647369385,6.440825535365357,0.0008542464929632,0.56279057264328,0.0625322833657264,321,incorrect_ettv,"(60, 0.02, 0.0)",True,38.36259126663208,
